,P4,Cz,F8,T7
5164,-0.4418963,2.4159374,4.2375813,1.2939711
5166,-0.41592392,3.101937,3.7991793,1.6376988
5169,0.7727297,-0.54426724,4.4034724,-3.085258
5174,-0.6490514,-1.2559484,-6.5253105,-0.42591086
5178,1.0109556,-1.7171036,-8.852986,-0.2823972
5184,3.3871107,5.087482,-8.8655,-1.6005096
5186,3.7289066,4.9444895,-7.173256,3.2359009
5187,5.8159575,7.044765,-6.676725,6.1312323
5188,6.650303,8.1673565,-8.534583,8.025578
5192,-1.2749549,4.1077366,-4.652723,1.8803391
5197,2.1967266,2.5609715,-0.7787003,-1.7681793
5209,-0.8345667,-5.5983253,-2.1330857,3.6415038
5211,0.1880198,-0.68728405,-4.793591,4.2293634
5216,6.4324865,3.788888,-4.763431,1.0652298
5217,4.3527303,4.3064103,-6.439306,1.6468395
5219,2.3201416,3.1757495,-9.756384,2.6702638
5220,3.2368119,3.0737624,-7.7747808,2.2726572
5224,0.6295635,1.5197189,-5.2207723,3.9603283
5226,1.4125814,0.50688356,1.1555463,1.9917192
5227,1.8612819,0.22636619,1.646113,-0.9305302
5229,4.223943,1.350056,-0.716628,-5.5716047
5230,6.343777,4.1309547,-1.1206642,-3.4599626
5234,3.5979307,1.1402581,-3.7655349,-0.41051883
5235,1.9405057,-1.8048891,1.0764118,0.5202546
5236,0.71069556,-1.4025856,3.4183347,0.73098636
5237,-0.93741995,1.4496838,4.1037726,1.2895331
5242,0.46264395,5.6870046,4.006824,0.5823235
5246,5.184673,6.1762934,1.0256813,-4.845433
5250,3.3272943,0.8010534,5.4607773,-0.9754582
5252,2.0034323,3.9730065,3.0349479,3.0657804
5253,1.569286,4.6095276,2.9738297,1.4245454
5255,-0.1923485,3.9897933,1.3413821,0.9535126
5258,2.0413146,4.125814,0.10432992,-0.45310476
5260,1.8787544,3.216112,1.4751549,-2.1470685
5261,1.1263939,1.5325396,2.007986,-0.7835313
5263,3.1150806,2.0370288,-0.5844133,-0.19683819
5264,4.9192996,0.35454366,-2.6619115,-0.83510756
5268,0.800551,-2.7918777,-2.471398,-1.0513766
5269,-0.02931398,-2.4396749,-1.3279815,-3.1413202
5270,-2.4523616,-4.084258,0.2633726,-4.791333
5271,-3.1770632,-5.021213,1.7167794,-3.8342288
5276,-6.1170526,-2.3537579,1.334587,-1.0465903
5277,-3.3010974,-2.1043272,2.5196767,-2.7450523
5278,-2.1811414,-2.9516354,3.789545,-4.2315817
5282,-1.019941,-3.826019,-3.0626569,0.27346376
5284,-2.6544406,-4.2323804,0.23261441,-2.072178
5291,-4.3087916,-6.6988072,5.3198357,0.19260328
5300,-4.9645524,-9.183601,-2.6640258,-4.256354
5304,-1.6231751,-4.466358,3.6792428,-3.4181106
5306,-0.20050016,1.4763204,4.486014,0.5041974
5309,1.2426507,1.393976,-2.6536944,0.316963
5312,1.2337953,-0.65290886,-3.2261775,-0.12951504
5316,2.39691,0.51758534,-3.9397671,-1.4674467
5317,2.9978285,1.3805699,-4.0807953,-1.6844559
5319,-1.3452872,1.1473024,0.50468916,-1.7364857
5320,-2.710312,0.41428587,-0.74342954,-1.945845
5332,0.5149823,4.02435,-11.886585,8.021014
5334,2.1078124,5.634234,-17.356024,11.802573
5335,1.5482099,7.1307187,-18.330658,9.857408
5338,0.09420586,7.615333,-14.3743,9.420529
5341,1.256743,8.671449,-8.557838,5.579044
5346,7.42963,9.070537,-7.2225523,1.8059685
5348,6.8411145,3.1852388,-8.883249,-2.069896
5349,5.257664,1.1977376,-11.211616,-3.9389982
5352,1.5283557,-0.36988643,-11.312938,0.47078297
5354,1.1676408,-3.5481281,-11.635248,3.234735
5355,0.2753617,-4.83134,-12.021547,2.4828317
5356,-0.1825115,-5.801077,-10.878628,1.489538
5358,1.1897327,-5.445802,-12.236615,-0.46449178
5359,1.2697899,-4.445218,-13.160962,-0.26104638
5363,3.7288315,0.63068706,-7.9421206,2.0480661
5371,7.011918,6.933146,26.116774,1.7556466
5372,5.55245,7.418844,33.08141,-1.7058053
5376,-6.750907,-0.9667795,35.596207,-0.22310737
5377,-7.682591,-3.2581074,36.608715,-1.462984
5381,-5.272475,-5.400702,41.473183,-6.142848
5383,-5.4565034,-4.5764728,32.381767,-1.7845818
5385,-2.9107347,-3.3171577,26.270525,2.52114
5388,-2.3576546,-5.009242,23.097237,2.8241234
5390,-4.7494683,-6.808451,21.943995,0.29962328
5393,-1.3459483,-6.8330684,10.2487955,-5.1007853
5398,-0.79972357,-3.0625746,6.931617,-1.0731508
5399,-0.6569801,-2.7786005,3.8033118,0.5341356
5401,-1.2217,-4.381296,-2.6096475,1.829675
5402,-1.5011669,-5.90954,-4.222914,0.47256124
5408,-3.9987612,-6.4094653,1.2924414,-0.95743614
5413,0.7565884,0.05678847,-1.2379502,2.2741861
5415,-1.2544878,1.4167303,-0.9243602,2.7883394
5417,-1.019677,2.3723943,0.0071648946,8.375749
5422,-3.720795,-2.2836683,-0.53275096,1.0110111
5423,-4.761407,-4.8796697,-2.7183795,-0.5908516
5428,-5.698874,-1.5338662,-7.990427,2.4888172
5429,-7.759286,4.129914,-5.6144853,3.5925372
5430,-7.345013,10.945101,-0.22923318,5.5945354
5431,-5.1939416,14.630406,4.84861,10.4235115
5436,7.2293153,14.071622,-4.586924,3.615573
5438,5.767964,9.874047,-5.8106837,-1.3548892
5444,-1.9846289,-9.153399,-14.8586645,-7.3368716
5449,2.5589342,-1.6329727,-11.938963,0.73572344
5451,1.2495809,-1.1871827,-10.540891,-5.345089
5455,4.694898,1.2250875,-3.0624964,-9.532077
5457,3.6591568,1.1751113,-6.5323853,-7.7892237
5458,3.1350398,2.0827432,-8.224246,-3.7289917
5467,-1.2107418,1.75201,-10.244905,3.8561742
5472,6.922861,2.2821784,-0.72223437,-5.0125504
5478,0.7989811,1.6106113,-1.15893,0.6240167
5479,0.27549407,2.2238557,-2.6419578,1.1716782
5480,0.930209,1.5356556,-3.3573833,2.08347
5483,0.5178615,-2.7663774,-0.6321294,-1.6394048
5489,3.5582104,-0.917329,-2.2551987,1.8780982
5495,0.7140111,-4.8493648,-2.8073456,-1.7976714
5496,0.8742168,-6.82114,-3.780701,-4.1629043
5498,2.6440008,-5.1801577,-6.425372,-5.3512135
5499,4.0424867,-4.529503,-6.948055,-6.068468
5503,3.6825325,-8.407063,-3.014936,-3.6359172
5504,3.0270498,-6.061794,-2.500185,-0.11613175
5509,3.561931,9.165448,-1.9052168,7.4716334
5510,2.0459065,7.0231576,-0.7516532,6.0793476
5512,-1.3680714,4.647726,0.30744162,0.92619705
5518,-4.214828,2.6212275,-1.1024095,1.3909177
5523,-5.658152,-2.2001379,-0.46210304,1.6589273
5525,-4.3716607,-3.767571,-4.8276067,4.223394
5529,-3.3942628,-0.4032473,2.4342656,2.8636935
5530,-1.0627729,-0.124127015,2.8674235,2.414139
5531,1.3999152,-0.9347122,1.1078922,1.3270892
5534,2.143232,-0.98790395,-0.032232285,-1.5269904
5538,3.7568686,-3.8058558,-5.011755,-1.4201555
5541,-0.9313902,-7.944269,2.1097403,-7.4463153
5550,-3.1715999,-1.8270475,4.261366,-2.2462797
5557,-2.5174556,-5.474703,6.014955,-2.9015472
5558,-2.5334816,-3.5755537,4.853875,-2.8016818
5564,-4.1622477,-5.4577856,6.2035513,-4.5186377
5567,-1.5393277,0.9305412,2.0517716,-0.21857153
5570,-3.0555992,0.7048888,8.379012,-0.96298206
5574,-0.4167991,1.43291,7.9281726,-0.7125739
5578,0.9134442,0.8410852,7.6000323,-5.8418574
5579,0.96718675,-0.76979315,7.172931,-6.8358026
5582,2.3490787,-1.8365256,5.881731,-2.619427
5583,0.57714725,-0.47051835,6.8265166,-0.7704735
5586,-3.4298983,-1.5538001,6.5785027,3.1530662
5587,-2.0912251,-2.622443,4.4857707,2.4273803
5589,-3.9640372,-5.2799153,8.509779,-1.1262051
5590,-2.086243,-4.234305,10.434494,-4.0838017
5591,-0.11588871,-1.9215102,9.231825,-6.1731005
5592,0.4090638,-1.2090248,6.3760214,-5.9045205
5595,3.5508492,1.5265415,12.114837,-8.215487
5596,4.2989225,2.4193885,12.341172,-8.785824
5599,5.5583477,-2.2938802,8.203672,-9.590391
5600,5.7973523,-3.6002517,6.07142,-10.650001
5604,0.11887336,-2.0219162,6.480159,-6.4785166
5609,-3.4948156,-0.8759411,0.5087405,-3.84591
5610,-2.816684,0.8695881,4.014797,-4.5140424
5613,4.7519875,8.450185,1.5601537,-3.7685757
5619,2.946184,7.834332,-7.7156744,5.5450406
5621,3.147093,7.6767044,-7.41449,6.048916
5623,2.1737397,9.864827,-11.58694,8.356022
5625,0.174202,6.6243634,-14.499661,7.9110484
5630,0.6426944,1.4089346,2.766563,2.9308524
5633,-0.3257343,3.9590964,3.9472044,4.2583623
5634,1.0892485,6.204434,1.9643165,8.43657
5642,6.8988466,7.606989,-11.455869,6.9273167
5643,5.826305,6.6268387,-12.197904,5.1116095
5647,2.2487147,7.4982615,-6.416253,-1.493261
5649,0.3336801,11.2053,-6.553359,-1.251913
5651,0.13706563,7.5335913,-9.660807,0.9825366
5654,-1.8714783,-0.349614,-10.071579,2.4707055
5661,-7.4216967,-6.248231,-2.4861846,-1.6540202
5662,-5.304953,-4.15905,-0.06217294,-0.8243834
5665,3.0372012,1.1114007,-0.24689198,-1.0641193
5668,2.8872967,7.470014,-4.1505103,11.212039
5670,-1.6988552,1.0039995,5.1879344,6.1861925
5676,-0.5814959,-7.0147357,4.1070523,-2.9858897
5679,-5.955195,-7.639521,11.074893,-0.41873303
5680,-6.8440137,-7.733284,11.583032,1.4125547
5681,-8.008486,-8.575214,9.627185,1.2170203
5682,-6.9777484,-8.828738,9.120888,0.41483924
5688,3.340352,-1.1611342,7.959496,-2.0177438
5696,-0.21426302,-3.4990027,-1.1370288,-4.4149294
5700,-3.0605958,-5.636696,4.802497,-3.578557
5701,-2.311934,-5.4506884,5.9040494,-3.305553
5705,1.3278338,-6.7977915,2.439145,-4.366971
5711,-0.21725564,-0.97263604,-1.6532981,0.4059513
5729,2.7392025,3.6899998,-8.174212,4.7554803
5736,-1.3363621,1.7898724,-2.49839,1.1535772
5739,-4.1502943,-4.826819,0.4528961,-7.710982
5741,-1.6623062,-3.1657178,6.8714743,-9.257434
5742,-1.1882805,-3.1105592,7.95919,-9.951943
5745,4.010375,5.9692416,1.2024945,0.019732464
5749,0.8426239,6.6905265,-2.7790835,9.267344
5752,-1.1631961,1.5011033,1.0466944,1.8246472
5753,-1.346407,1.3214664,0.9359602,-0.73473
5754,-1.1552447,1.2311155,0.35526624,-2.9989371
5756,-1.51839,-2.7333455,-0.8446822,-2.85841
5757,1.4539479,-2.5691078,-3.6563766,-0.96081007
5759,4.7771645,-2.7774138,-11.791457,5.2240357
5760,3.2674742,-3.5058272,-14.413918,4.0947266
5761,1.1629571,-4.0704594,-12.073153,2.290892
5771,-4.050141,3.1874683,3.6745255,3.2363572
5772,-1.5060661,4.963168,3.568393,2.2946372
5774,-2.386494,3.0826178,-0.1981099,0.76200193
5784,-0.04540278,8.895605,-7.069292,1.5258939
5787,-2.5719593,6.0462995,3.273745,5.972677
5788,-0.97876143,4.8969316,4.611043,3.5385435
5789,0.66662085,3.830415,4.345264,1.5622971
5793,1.4301872,-2.908763,-1.8745689,6.9595976
5796,-7.2011857,-11.5456,-6.723274,-1.6667254
5797,-8.322716,-14.459971,-4.5142274,-2.5934749
5804,2.4688725,-2.892051,7.4993787,-6.781344
5808,0.6053991,1.3940079,6.2152696,0.06410789
5809,0.56139964,1.7170864,5.8044105,4.636608
5812,-0.119475745,-1.0613239,3.964167,-1.1928675
5823,-1.500246,-6.4557757,5.4281974,-6.6321044
5826,-6.0757093,-4.21108,5.3850093,-0.43502545
5830,-0.14284986,-1.4150629,2.6992373,-3.1164165
5834,0.6368208,2.8362577,2.1273339,-1.2511997
5840,1.7371173,2.1600435,2.1204648,4.0149446
5845,10.598455,13.939622,-8.72644,4.866192
5846,10.327552,13.17036,-6.1403646,5.330267
5848,5.836739,6.6132097,-2.0820854,2.4452176
5849,6.0944276,6.3961368,-4.540572,2.0643582
5854,-2.2992568,-4.3639197,-5.2392883,0.4981881
5859,1.0164939,-6.0820475,-3.7614038,1.6506288
5864,4.6208057,1.1833669,-5.9557557,5.4895377
5867,6.8831224,5.5728455,-16.494284,8.499445
5883,-0.06870837,-1.795,-3.8399706,-3.2774928
5886,-0.5664338,-2.918717,-2.5318015,-2.4064076
5890,3.587135,1.9058826,-5.5462093,2.284394
5892,1.5338329,1.3663622,-3.4279652,3.7117617
5894,-2.4192119,-4.131077,-1.1738354,0.7050627
5898,0.4444879,2.5240538,-3.4076188,0.329226
5904,1.4972866,1.7428422,-0.08625037,0.098499514
5905,-0.41650984,-0.22648789,-1.5286973,-1.7998152
5907,-0.9326788,-0.15395604,-4.463385,-3.384805
5908,-1.4034158,0.88690543,-3.1658912,-1.8582468
5912,0.022690358,0.55472267,6.1548443,-2.6362197
5918,-2.157405,-0.8307051,-7.028477,1.8468652
5920,0.32184318,-1.8920096,-12.464752,1.7256695
5922,0.49173173,-2.8094535,-9.61715,0.17889729
5924,1.2983364,-2.6490624,-6.266354,-0.15313232
5928,-0.15272427,-2.8416834,-2.8949277,-0.8572993
5930,-1.7585222,1.6407398,-6.8137174,3.5354853
5931,-2.5238492,4.5098066,-8.00997,4.745246
5936,-0.49484375,10.869811,-8.961759,4.869662
5937,1.0774791,11.574138,-11.622932,5.8395004
5938,1.8922882,9.497846,-16.428421,6.171831
5944,7.099319,-1.557991,-1.1615574,5.893851
5947,6.798502,7.0270953,15.707705,3.0944984
5948,5.4387774,6.556169,20.837408,-3.325159
5951,-6.008838,-1.3579621,41.94104,-5.215415
5964,-4.360318,-3.5235367,57.32841,-7.8197384
5965,-5.201194,0.026949193,52.230167,-5.0722246
5971,-10.892813,-4.568148,35.63792,-7.964734
5972,-11.341996,-6.6596375,30.125294,-7.6234417
5974,-6.7004375,-8.674964,19.041952,-7.9634743
5978,-1.495104,-8.765537,0.41971317,-5.0760813
5979,-1.2927867,-4.4233384,-4.081132,-3.8842053
5983,-5.0804048,0.598835,-14.376571,0.7010998
5984,-6.2097626,-0.7007135,-16.879818,0.9474856
5985,-5.5610337,-0.36990544,-17.041302,2.405973
5987,-3.0384989,2.0901096,-18.630245,3.5574145
5989,-1.5299413,0.18961082,-21.421211,-4.679917
5994,4.3575892,1.2945594,-23.03686,-1.4453809
5998,3.850793,4.060636,-25.590448,5.1729083
5999,3.17907,4.4849854,-25.850155,6.857098
6000,3.1099353,4.2521114,-26.029856,8.529383
6003,0.50882286,3.7515223,-25.25796,5.582981
6005,2.9090369,3.8453438,-23.625332,4.0506144
6019,3.2549994,7.490885,-20.948881,8.42395
6021,2.273296,3.0950713,-15.642436,8.182752
6022,3.4388592,1.4707398,-16.129444,9.884578
6023,3.7400682,1.7564887,-16.567211,8.460672
6029,2.3906462,3.058597,-8.794315,0.6348682
6030,0.8631437,2.652097,-5.8374925,1.1565711
6040,3.4145923,1.7121787,-8.391569,-0.64836323
6044,3.8710248,3.668128,-15.470372,8.236891
6046,-1.6635288,-3.2276034,-14.580588,3.925692
6050,-0.8451264,1.473996,-10.460915,3.759246
6057,0.33995122,-2.2105577,-6.9412374,-0.57750285
6060,-2.0662818,-3.254994,-4.805688,2.6580284
6066,2.7713757,2.0775201,-9.344055,1.7545401
6069,-0.91796666,1.5724746,-8.328035,-3.0470507
6071,0.55598295,0.7677967,-7.4658537,-2.3421268
6073,-0.12054472,3.4697437,-12.623592,-2.1751375
6077,-0.7526415,1.2851765,-10.808115,0.49089235
6080,-4.402953,-1.6262318,-17.738058,7.922293
6087,2.01286,5.4045796,-19.604517,6.3780293
6089,4.0816627,9.4492235,-27.36123,11.238047
6090,1.3703485,5.3455076,-22.608189,5.857133
6095,3.2126262,3.0975816,-6.7755327,-2.6797855
6097,3.8959014,4.353243,-7.557642,-3.375127
6098,2.1193588,4.948163,-9.918266,-3.0942655
6103,-0.32469648,0.25188857,-10.74329,-0.62354606
6106,-1.8875039,-1.1631188,-16.594355,1.4199423
6107,1.30411,0.82126045,-16.855495,-0.24760072
6108,3.1675336,1.8852875,-15.703429,-2.1841125
6109,2.8709052,0.9933941,-15.994044,-3.4283469
6114,3.2657554,7.705472,-8.462524,2.9172015
6115,4.829272,8.771288,-9.516678,7.3939342
6123,0.5971079,1.6152298,10.529566,3.1082835
6126,-3.169838,1.2098287,25.005127,-5.1753883
6132,-4.065259,-5.8110614,32.497303,-5.2194467
6135,-2.5760453,-7.3731475,31.867666,-0.07052747
6136,-2.4972951,-6.9749465,34.01033,-0.5873243
6141,-5.326771,-5.7039075,39.563175,-6.530697
6144,-4.019367,-4.8705096,40.087776,-6.6979294
6145,-3.2633262,-5.4385867,37.891613,-8.317019
6146,-3.3992748,-7.6040707,33.953213,-8.159927
6148,-3.1101005,-11.888429,36.851063,-7.7265067
6149,-2.4624665,-11.226933,39.47511,-6.4620137
6151,-4.251588,-6.1260056,36.039707,-3.1432667
6152,-5.9730725,-7.3619485,32.061813,-3.404804
6160,-2.6340446,-1.8345066,27.205603,-5.2786527
6163,-3.6554754,-4.623046,24.136131,-8.386439
6164,-1.8079716,-2.9325683,22.387152,-5.7431636
6170,1.401613,1.7502987,11.829967,4.424091
6171,0.8451499,3.1914527,8.526708,5.9261904
6172,-1.531225,2.8925436,6.714519,6.074597
6177,-0.55982345,0.2684771,11.646394,-5.2075925
6183,-1.8444781,-1.9321365,16.74588,-1.235843
6190,-6.077533,-7.52377,20.776903,-0.72552884
6191,-5.4381485,-6.7326226,22.442575,-2.5937834
6193,-0.41360912,-2.9944167,23.58408,-4.183707
6195,-1.6941166,-1.6520023,23.668612,-6.481
6199,-1.4074594,-3.1661348,20.268942,-1.0680854
6202,-2.7168624,-0.9768498,17.803307,5.4615946
6204,-5.514024,-0.59934884,17.178272,7.400278
6206,-0.8341112,1.775954,13.050447,4.874713
6210,-0.33811456,2.6452606,7.9654646,3.4573278
6213,-2.052795,2.0997407,16.380293,-3.4050875
6222,-0.36955598,-0.3264118,29.66449,-6.766756
6224,-2.4013598,-0.47819185,24.781559,-9.893876
6227,0.49876255,-0.6269559,13.709021,-9.324826
6228,0.27166814,-1.3268564,8.284281,-7.7926683
6234,2.0282505,1.0486466,-6.496663,-6.274225
6235,2.4331553,1.5629907,-8.073553,-4.50732
6238,1.6033202,-1.7412276,-14.91888,3.0859122
6246,4.7986,6.0324454,-24.053919,-2.4436564
6247,8.19282,11.717981,-23.564547,-2.950078
6248,9.702032,16.052593,-22.081501,-1.9418017
6249,11.164283,17.090567,-21.307505,0.10863519
6251,8.969705,10.3634205,-22.053774,0.43405414
6253,6.920095,8.380945,-21.062546,0.029018395
6255,2.3154254,4.085501,-25.9535,-0.03117145
6257,0.73686093,1.0765578,-26.200565,4.850728
6262,1.9840553,2.3242927,-42.127056,12.633592
6264,-0.02239233,-2.0243304,-30.257408,7.53994
6266,-1.9013261,-6.645415,-26.35428,4.765731
6269,1.0888444,-2.6283598,-31.595682,8.787827
6270,3.838551,1.6221191,-32.66115,12.206523
6273,0.84523326,-0.79543287,-32.98898,8.056694
6274,2.5616434,-0.07418449,-29.572979,9.141221
6275,2.5993965,-0.6557036,-29.33187,7.2350388
6276,3.1926847,-1.4874537,-28.97412,3.3042917
6279,2.055371,-0.29832667,-23.909239,0.681421
6282,2.5678236,-0.5015337,-20.748304,3.4408243
6285,2.9694786,-0.8208854,-23.947432,-0.58654135
6291,3.325327,4.22125,-22.626932,6.426623
6292,1.9636928,3.8705142,-18.981998,7.2449226
6294,-0.19159375,-3.5361981,-12.748101,3.832034
6301,-3.1283097,-2.4958382,-3.6424375,-5.80005
6305,2.582099,4.482814,-4.286746,0.7065271
6311,2.7993186,3.8712263,2.0984356,-2.1460903
6316,2.1658058,-2.2417579,-2.2450519,-2.2271945
6320,1.7745074,5.3968263,2.759948,-3.9980035
6322,-0.4423528,2.9006183,4.672292,0.84548354
6326,-1.542515,-6.634587,-1.0444888,-1.4425777
6333,-3.5039768,-5.025364,-2.6112683,3.0567825
6337,-0.31656024,-0.1891889,1.6909251,5.213834
6347,-0.6814277,-1.2489686,-1.2321681,1.3673096
6350,0.49145773,-1.3595983,3.8421495,-1.2881129
6352,-1.3413993,-0.13380617,5.3171816,0.91867137
6355,2.821414,4.1768613,7.6630726,1.0403044
6357,1.982712,3.5272176,5.37757,-1.3675948
6358,0.21219298,0.8902609,0.90515673,-2.4988441
6360,-0.3247653,-3.040712,6.2142463,-1.9693046
6366,1.8067201,-0.8517206,4.630489,-1.4766172
6367,2.107987,0.85908973,3.789732,-1.4349691
6372,2.834654,5.8831725,2.6432014,-1.7181131
6376,0.859145,2.2561064,5.2169957,-0.07325491
6384,1.5483857,1.647677,5.599824,-4.1908674
6385,1.0498886,1.0095599,5.7227025,-3.1945455
6391,0.4056066,2.1931002,-3.4957845,0.44548044
6392,0.34888342,1.2348315,-0.7328615,-0.10339676
6403,-1.6225879,-1.6898432,2.1931508,-0.26758757
6408,-2.4315093,-4.714994,-2.8626423,-4.7986536
6410,0.7626305,3.068478,2.2828774,-0.37620753
6412,-0.79968137,1.6091639,-1.8106068,-0.048936047
6413,-2.1251044,-2.1026635,-4.3875737,-0.6463446
6416,-1.8734584,-1.9253588,-6.246146,5.821332
6422,-7.7269945,-5.658611,-4.6084156,4.4793234
6423,-8.396435,-4.986012,-3.8509052,2.582345
6424,-7.8047853,-2.9948387,-4.015141,1.6927031
6431,4.4534774,3.5853236,-3.372426,2.944107
6433,-0.16347337,6.8161716,-3.3801582,3.3663483
6435,0.047656983,5.2110147,-4.1271677,4.8397455
6436,2.519954,4.274594,-6.1781187,5.890714
6437,2.920867,3.57949,-7.8506446,7.212184
6439,-2.2573133,-4.321472,-5.1979203,-0.84038466
6443,-0.7330695,-5.781864,-2.6648705,-2.4272914
6446,2.6218162,-1.9399823,0.59588253,-3.095557
6447,3.0221777,0.7780373,0.041080456,-0.3663204
6454,-1.7648199,-4.8459373,-0.68368286,0.303296
6459,0.2653796,-1.575799,1.9210069,-4.1944165
6463,1.4041231,-1.4413872,5.4423428,0.60810375
6464,3.1802073,1.5645719,3.6307833,3.1109648
6465,3.9636672,3.0731153,-0.37709224,3.7694223
6468,0.78621024,1.230465,-5.634731,3.2674613
6470,0.90315723,0.7601974,-7.357276,8.616492
6472,-2.3021736,-0.23347875,-2.236814,2.8640904
6476,1.684755,0.28272927,-3.3442557,-3.7252495
6482,-0.98534626,0.22363074,-3.311369,4.5677757
6484,0.33466485,3.937234,-6.8245316,3.7904859
6485,1.711536,4.928953,-9.321127,4.6529875
6486,2.797752,5.2201552,-11.036506,5.3223314
6487,0.7373863,1.6750386,-6.296571,2.0627286
6494,-3.080481,-4.6970563,4.982312,-1.7649446
6495,-1.3601909,-1.788487,7.0099444,-1.2151904
6496,0.27004096,0.2959806,8.18352,-3.259067
6497,1.2156309,0.5501079,6.0597405,-3.3852508
6501,-0.8569496,0.53442574,2.4298077,1.0124574
6502,-0.9084466,0.31082168,4.254862,1.1581507
6505,-2.1944506,1.9463764,6.05706,3.261685
6507,-2.0529802,1.3429893,5.127256,-0.48974565
6509,2.753413,0.32125914,4.661142,-0.9495219
6510,3.8776896,0.7792748,3.7629962,-1.6112098
6512,3.1790187,0.3535921,3.301461,0.8217255
6514,3.8750596,-1.1712931,8.424913,1.6204072
6517,0.7481855,-1.3754569,7.2598987,-3.473522
6524,-0.49236074,1.981202,2.6046677,-4.276244
6526,2.1245403,3.658903,3.0044763,-3.146203
6528,1.6247191,-0.6845421,1.1124119,-0.42632467
6531,-3.4142892,-3.035145,-2.673507,-0.8944059
6535,-1.8334318,-1.1812563,3.9345162,-3.4581907
6541,1.5106746,1.9848917,3.6098616,-0.852793
6542,1.9991037,2.7573407,2.6974633,-0.9170068
6547,-0.0014407118,-5.680485,-5.510469,-3.9434855
6548,-0.7399127,-4.4676213,-6.673876,-4.37553
6550,-1.563635,-3.638225,0.21155597,-3.0057821
6554,-2.19664,-0.26724976,1.4520414,-0.30336463
6557,0.36564887,1.6631371,0.2145691,3.7338412
6559,0.20937979,1.8614471,-0.42788726,0.49000442
6563,1.0694337,2.9264212,-5.278384,6.332925
6564,1.4907478,4.0750823,-5.0995164,4.0438232
6565,2.5887551,4.58104,-4.938144,3.5873756
6566,2.4081228,4.22584,-4.969074,3.8218482
6572,1.7876564,7.059536,1.8838891,10.487304
6573,2.1538868,8.261374,1.587555,9.049861
6574,1.6567551,8.595593,2.2110915,7.9576893
6575,-0.6201131,8.298673,2.079,6.945702
6578,-0.5810571,3.9235916,-3.3218927,10.127058
6580,-1.3184654,3.601583,-3.755746,7.0077887
6584,-2.3543725,-3.9230278,2.514885,-1.2165161
6586,-4.1968904,-1.8689255,2.2024329,-2.2990916
6589,-2.5065074,-2.0082326,2.632882,-0.6217604
6593,-4.5019917,-4.266173,0.93975574,-4.5798917
6595,-2.2038054,-2.1722298,0.7376969,-4.3242273
6597,-1.6100465,-2.1914349,1.0033433,-3.8652773
6599,-3.2763941,-3.215814,-2.7149465,0.263061
6600,-2.547199,-2.6897805,-3.2908869,-1.6061476
6602,-1.0915759,3.5716927,-2.7623537,-2.7973812
6611,4.4564824,0.60559565,4.7436,-10.244086
6612,3.9709985,0.8942713,5.252867,-8.610939
6613,3.414451,0.8887923,6.883866,-6.7296004
6618,0.7800512,2.4590764,1.6656381,-0.6844361
6621,1.9082615,4.558158,-0.5136741,-0.7627231
6622,-0.5855876,3.2543743,0.7532329,-4.0746555
6624,-2.7587814,-0.41198617,2.6922245,-5.3696313
6628,1.7441467,-0.68119264,6.870025,-1.0256084
6635,-0.7523295,-0.98065674,3.2421896,-4.778928
6636,-0.68473697,-1.1034642,3.4808726,-3.0460665
6640,-0.87330884,0.32769024,-5.8499928,3.439788
6647,1.1406567,2.740318,-2.9177527,5.630748
6649,-0.47174785,3.1895964,-9.04904,4.266499
6651,3.2119958,3.8590472,-13.302574,4.755108
6652,6.077945,5.1395187,-11.3506,4.499384
6657,-0.2932656,0.46440482,-2.9056404,4.663485
6658,-1.1459912,-1.381498,0.20097215,3.1545253
6662,-3.719416,-1.7770807,4.1761065,-3.3885262
6664,0.3549781,1.895296,2.46365,2.182952
6667,-1.6453744,0.4308469,1.3871642,-0.53379285
6672,3.2889152,-1.9705206,0.17442387,1.408831
6678,-3.2692373,-3.584445,2.7076056,-0.6581499
6680,-3.9793901,-3.2046463,0.49806133,-0.8154888
6684,-2.1781554,-1.6899655,-0.93695086,-0.8886882
6690,1.2198133,-7.460461,-1.876349,-1.8438303
6693,1.0291173,-3.1215277,0.32911554,-3.1896396
6694,1.9824239,-2.4746706,1.4646635,-1.9102914
6695,1.4544,-2.238492,2.0164647,-1.0435817
6696,0.3936821,-1.1748298,2.56742,0.35483286
6699,-4.053065,-3.926455,4.7377615,-0.7634434
6700,-2.6564393,-3.0379474,7.0563626,-2.057001
6703,-0.86732036,-1.7068931,8.114491,-1.0042282
6706,0.42596447,-3.7603624,1.178368,-1.7485237
6707,-1.6978288,-3.372838,3.938113,-1.9791467
6710,-1.5923747,-3.1753736,4.937368,-0.08875628
6714,0.7260285,0.030548971,5.840228,-0.7763076
6717,1.0214183,-5.694001,0.3365131,-8.244425
6720,1.7572179,-5.2686687,2.3632402,-1.1303687
6726,-0.13177869,-0.891574,-4.856609,-2.5923717
6729,-0.45273873,3.3763127,-1.6331394,0.66459537
6731,-0.8375697,4.3823028,-3.0244436,4.894006
6732,-1.1703408,3.456181,-3.4755268,8.515442
6733,-1.4145085,2.5132418,-4.682092,9.73494
6734,-1.1037678,0.88680536,-5.8755655,5.914198
6735,0.43294513,0.7309184,-8.953277,0.44591084
6739,-0.83400095,6.5441356,-10.927767,3.9335673
