,TMIN,SNOW,TMAX,PRCP,SNWD
16366,38.0,0.0,64.0,0.0,0.0
16367,39.0,0.0,56.0,2.0,0.0
16368,29.0,0.0,46.0,0.0,0.0
16369,29.0,0.0,50.0,0.0,0.0
16370,28.0,0.0,55.0,0.0,0.0
16371,37.0,0.0,62.0,0.0,0.0
16372,51.0,0.0,66.0,0.0,0.0
16373,50.0,0.0,63.0,0.0,0.0
16374,42.0,0.0,57.0,53.0,0.0
16375,31.0,0.0,44.0,21.0,0.0
16376,32.0,0.0,56.0,0.0,0.0
16377,51.0,0.0,65.0,2.0,0.0
16378,55.0,0.0,62.0,20.0,0.0
16379,51.0,0.0,61.0,82.0,0.0
16380,30.0,0.0,53.0,0.0,0.0
16381,32.0,0.0,54.0,0.0,0.0
16382,40.0,0.0,62.0,35.0,0.0
16383,34.0,0.0,46.0,67.0,0.0
16384,29.0,0.0,51.0,0.0,0.0
16385,28.0,0.0,51.0,0.0,0.0
16386,34.0,0.0,54.0,0.0,0.0
16387,48.0,0.0,67.0,0.0,0.0
16388,41.0,0.0,60.0,3.0,0.0
16389,36.0,0.0,52.0,0.0,0.0
16390,33.0,0.0,52.0,0.0,0.0
16391,41.0,0.0,56.0,0.0,0.0
16392,29.0,0.0,60.0,0.0,0.0
16393,28.0,0.0,60.0,0.0,0.0
16394,43.0,0.0,57.0,5.0,0.0
16395,31.0,0.0,54.0,0.0,0.0
16396,26.0,0.0,40.0,0.0,0.0
16397,19.0,0.0,42.0,0.0,0.0
16398,24.0,0.0,48.0,0.0,0.0
16399,24.0,0.0,48.0,0.0,0.0
16400,25.0,0.0,38.0,0.0,0.0
16401,25.0,0.0,55.0,112.0,0.0
16402,30.0,0.0,40.0,0.0,0.0
16403,26.0,0.0,41.0,0.0,0.0
16404,21.0,0.0,36.0,0.0,0.0
16405,21.0,0.0,45.0,0.0,0.0
16406,33.0,0.0,54.0,0.0,0.0
16407,41.0,0.0,55.0,0.0,0.0
16408,41.0,0.0,57.0,17.0,0.0
16409,44.0,0.0,55.0,0.0,0.0
16410,32.0,0.0,44.0,110.0,0.0
16411,19.0,0.0,33.0,14.0,0.0
16412,19.0,0.0,33.0,9.0,0.0
16413,30.0,0.0,34.0,0.0,0.0
16415,17.0,0.0,29.0,0.0,1.0
16416,10.0,0.0,26.0,0.0,0.0
16417,24.0,0.0,28.0,0.0,0.0
16418,24.0,0.0,29.0,0.0,0.0
16419,22.0,0.0,35.0,0.0,0.0
16420,31.0,0.0,45.0,61.0,0.0
16421,33.0,0.0,39.0,0.0,0.0
16422,26.0,0.0,39.0,0.0,0.0
16423,26.0,0.0,37.0,0.0,0.0
16424,25.0,0.0,44.0,0.0,0.0
16425,26.0,0.0,48.0,0.0,0.0
16426,26.0,0.0,52.0,0.0,0.0
16427,36.0,0.0,47.0,0.0,0.0
16428,25.0,0.0,47.0,0.0,0.0
16429,25.0,0.0,47.0,0.0,0.0
16430,27.0,0.0,30.0,0.0,0.0
16431,27.0,0.0,34.0,0.0,0.0
16432,29.0,0.0,41.0,0.0,0.0
16433,29.0,0.0,35.0,0.0,0.0
16434,28.0,0.0,41.0,5.0,0.0
16435,33.0,0.0,37.0,26.0,0.0
16436,12.0,0.0,35.0,0.0,0.0
16437,12.0,0.0,22.0,0.0,0.0
16438,4.0,0.0,19.0,0.0,0.0
16439,1.0,0.0,14.0,0.0,0.0
16440,0.0,0.0,22.0,0.0,0.0
16441,19.0,35.0,28.0,22.0,4.0
16442,10.0,0.0,28.0,0.0,2.0
16443,3.0,0.0,22.0,0.0,1.0
16444,0.0,5.0,21.0,0.0,1.0
16445,18.0,0.0,29.0,0.0,1.0
16446,28.0,0.0,46.0,5.0,0.0
16447,46.0,0.0,59.0,3.0,0.0
16448,46.0,0.0,60.0,0.0,0.0
16449,37.0,0.0,59.0,15.0,0.0
16450,29.0,0.0,39.0,0.0,0.0
16451,28.0,0.0,30.0,0.0,0.0
16452,28.0,0.0,37.0,0.0,0.0
16453,32.0,0.0,42.0,0.0,0.0
16454,33.0,0.0,40.0,59.0,0.0
16455,27.0,50.0,40.0,88.0,5.0
16456,19.0,30.0,28.0,7.0,8.0
16458,19.0,5.0,26.0,0.0,6.0
16460,10.0,0.0,26.0,0.0,4.0
16461,7.0,0.0,29.0,0.0,4.0
16462,4.0,0.0,27.0,0.0,4.0
16465,3.0,0.0,28.0,0.0,3.0
16466,23.0,0.0,35.0,0.0,2.0
16467,29.0,0.0,38.0,0.0,0.0
16468,12.0,0.0,32.0,0.0,0.0
16469,14.0,5.0,27.0,0.0,0.0
16470,5.0,0.0,27.0,0.0,0.0
16471,2.0,0.0,11.0,0.0,0.0
16472,6.0,0.0,19.0,0.0,0.0
16473,2.0,0.0,20.0,0.0,0.0
16474,8.0,0.0,21.0,0.0,0.0
16475,12.0,0.0,30.0,0.0,0.0
16476,11.0,0.0,37.0,0.0,0.0
16477,-2.0,0.0,15.0,0.0,0.0
16478,6.0,0.0,14.0,0.0,0.0
16479,6.0,0.0,27.0,0.0,0.0
16480,10.0,0.0,38.0,3.0,0.0
16481,30.0,0.0,40.0,0.0,0.0
16482,18.0,0.0,36.0,0.0,0.0
16483,17.0,0.0,39.0,0.0,0.0
16484,27.0,0.0,46.0,0.0,0.0
16485,27.0,0.0,48.0,0.0,0.0
16486,24.0,0.0,39.0,2.0,0.0
16487,21.0,0.0,32.0,0.0,0.0
16488,26.0,0.0,44.0,0.0,0.0
16489,23.0,0.0,48.0,0.0,0.0
16490,24.0,0.0,33.0,0.0,0.0
16491,21.0,0.0,40.0,0.0,0.0
16495,13.0,0.0,27.0,0.0,0.0
16496,12.0,0.0,26.0,0.0,0.0
16497,12.0,0.0,32.0,0.0,0.0
16498,16.0,0.0,38.0,0.0,0.0
16499,29.0,0.0,42.0,22.0,0.0
16500,31.0,0.0,39.0,35.0,0.0
16501,24.0,0.0,60.0,63.0,0.0
16502,13.0,0.0,31.0,0.0,0.0
16503,13.0,0.0,41.0,0.0,0.0
16504,22.0,0.0,41.0,0.0,0.0
16505,35.0,0.0,59.0,0.0,0.0
16506,35.0,0.0,64.0,0.0,0.0
16507,36.0,0.0,71.0,0.0,0.0
16508,36.0,0.0,74.0,0.0,0.0
16509,37.0,0.0,71.0,0.0,0.0
16510,34.0,0.0,69.0,0.0,0.0
16511,28.0,0.0,56.0,0.0,0.0
16512,28.0,0.0,52.0,0.0,0.0
16513,38.0,0.0,62.0,0.0,0.0
16514,39.0,0.0,64.0,5.0,0.0
16515,34.0,0.0,47.0,0.0,0.0
16516,34.0,0.0,54.0,0.0,0.0
16517,25.0,0.0,39.0,0.0,0.0
16518,24.0,0.0,55.0,0.0,0.0
16519,30.0,0.0,58.0,0.0,0.0
16520,33.0,0.0,53.0,0.0,0.0
16521,32.0,0.0,47.0,35.0,0.0
16522,33.0,0.0,42.0,0.0,0.0
16523,35.0,0.0,45.0,0.0,0.0
16524,24.0,0.0,45.0,0.0,0.0
16525,28.0,0.0,43.0,0.0,0.0
16526,28.0,0.0,44.0,0.0,0.0
16527,33.0,0.0,49.0,0.0,0.0
16528,31.0,0.0,63.0,0.0,0.0
16529,14.0,0.0,32.0,0.0,0.0
16530,13.0,0.0,41.0,0.0,0.0
16531,30.0,0.0,66.0,0.0,0.0
16532,35.0,0.0,46.0,93.0,0.0
16547,35.0,0.0,56.0,0.0,0.0
16548,33.0,0.0,52.0,0.0,0.0
16549,33.0,0.0,59.0,0.0,0.0
16550,37.0,0.0,53.0,7.0,0.0
16551,44.0,0.0,64.0,5.0,0.0
16552,38.0,0.0,61.0,0.0,0.0
16553,39.0,0.0,59.0,0.0,0.0
16554,42.0,0.0,65.0,17.0,0.0
16555,36.0,0.0,48.0,12.0,0.0
16556,39.0,0.0,56.0,0.0,0.0
16557,42.0,0.0,63.0,0.0,0.0
16558,48.0,0.0,65.0,0.0,0.0
16559,46.0,0.0,65.0,30.0,0.0
16560,36.0,0.0,64.0,3.0,0.0
16561,37.0,0.0,66.0,0.0,0.0
16562,44.0,0.0,73.0,0.0,0.0
16563,44.0,0.0,57.0,4.0,0.0
16564,47.0,0.0,64.0,23.0,0.0
16565,46.0,0.0,68.0,15.0,0.0
16566,40.0,0.0,57.0,0.0,0.0
16567,42.0,0.0,72.0,0.0,0.0
16568,52.0,0.0,70.0,24.0,0.0
16569,51.0,0.0,72.0,0.0,0.0
16570,46.0,0.0,72.0,0.0,0.0
16571,53.0,0.0,74.0,2.0,0.0
16572,48.0,0.0,73.0,8.0,0.0
16573,44.0,0.0,53.0,16.0,0.0
16574,47.0,0.0,74.0,0.0,0.0
16575,46.0,0.0,73.0,0.0,0.0
16576,41.0,0.0,69.0,0.0,0.0
16577,48.0,0.0,72.0,0.0,0.0
16578,48.0,0.0,80.0,115.0,0.0
16580,51.0,0.0,56.0,3.0,0.0
16581,49.0,0.0,69.0,0.0,0.0
16582,57.0,0.0,67.0,58.0,0.0
16583,58.0,0.0,78.0,15.0,0.0
16584,51.0,0.0,60.0,0.0,0.0
16585,50.0,0.0,77.0,0.0,0.0
16586,55.0,0.0,78.0,0.0,0.0
16587,61.0,0.0,70.0,2.0,0.0
16588,59.0,0.0,72.0,66.0,0.0
16589,56.0,0.0,74.0,0.0,0.0
16590,54.0,0.0,77.0,0.0,0.0
16591,58.0,0.0,81.0,0.0,0.0
16592,60.0,0.0,84.0,0.0,0.0
16593,55.0,0.0,86.0,0.0,0.0
16594,54.0,0.0,65.0,0.0,0.0
16595,56.0,0.0,69.0,0.0,0.0
16596,56.0,0.0,81.0,24.0,0.0
16597,51.0,0.0,67.0,0.0,0.0
16598,48.0,0.0,68.0,0.0,0.0
16599,53.0,0.0,78.0,0.0,0.0
16600,53.0,0.0,84.0,0.0,0.0
16601,57.0,0.0,84.0,0.0,0.0
16602,57.0,0.0,86.0,0.0,0.0
16603,63.0,0.0,88.0,0.0,0.0
16604,63.0,0.0,88.0,0.0,0.0
16605,65.0,0.0,94.0,0.0,0.0
16606,69.0,0.0,96.0,0.0,0.0
16607,63.0,0.0,87.0,0.0,0.0
16608,62.0,0.0,89.0,0.0,0.0
16610,65.0,0.0,78.0,0.0,0.0
16611,65.0,0.0,86.0,0.0,0.0
16612,63.0,0.0,84.0,76.0,0.0
16613,63.0,0.0,84.0,77.0,0.0
16614,64.0,0.0,81.0,20.0,0.0
16615,63.0,0.0,77.0,0.0,0.0
16616,55.0,0.0,81.0,0.0,0.0
16617,47.0,0.0,74.0,0.0,0.0
16618,48.0,0.0,72.0,0.0,0.0
16619,51.0,0.0,78.0,0.0,0.0
16620,63.0,0.0,82.0,0.0,0.0
16621,69.0,0.0,84.0,0.0,0.0
16622,66.0,0.0,81.0,0.0,0.0
16623,50.0,0.0,77.0,0.0,0.0
16624,50.0,0.0,77.0,0.0,0.0
16625,58.0,0.0,79.0,0.0,0.0
16626,59.0,0.0,83.0,0.0,0.0
16627,60.0,0.0,86.0,0.0,0.0
16628,64.0,0.0,92.0,0.0,0.0
16629,72.0,0.0,94.0,0.0,0.0
16630,77.0,0.0,100.0,0.0,0.0
16631,70.0,0.0,96.0,94.0,0.0
16632,70.0,0.0,91.0,9.0,0.0
16633,62.0,0.0,87.0,0.0,0.0
16634,57.0,0.0,82.0,0.0,0.0
16635,61.0,0.0,84.0,0.0,0.0
16636,66.0,0.0,79.0,0.0,0.0
16637,64.0,0.0,83.0,0.0,0.0
16638,69.0,0.0,88.0,20.0,0.0
16639,68.0,0.0,85.0,0.0,0.0
16640,66.0,0.0,85.0,0.0,0.0
16641,63.0,0.0,82.0,30.0,0.0
16642,64.0,0.0,83.0,20.0,0.0
16643,66.0,0.0,87.0,0.0,0.0
16644,63.0,0.0,86.0,0.0,0.0
16645,64.0,0.0,90.0,0.0,0.0
16646,63.0,0.0,90.0,0.0,0.0
16647,64.0,0.0,93.0,0.0,0.0
16648,67.0,0.0,89.0,22.0,0.0
16649,67.0,0.0,89.0,0.0,0.0
16650,68.0,0.0,90.0,21.0,0.0
16651,68.0,0.0,90.0,87.0,0.0
16652,65.0,0.0,90.0,14.0,0.0
16653,65.0,0.0,85.0,0.0,0.0
16654,65.0,0.0,80.0,0.0,0.0
16655,67.0,0.0,79.0,10.0,0.0
16656,67.0,0.0,80.0,0.0,0.0
16657,69.0,0.0,84.0,0.0,0.0
16658,72.0,0.0,89.0,0.0,0.0
16659,56.0,0.0,90.0,0.0,0.0
16660,70.0,0.0,92.0,0.0,0.0
16661,73.0,0.0,91.0,0.0,0.0
16662,68.0,0.0,92.0,45.0,0.0
16663,69.0,0.0,89.0,105.0,0.0
16664,70.0,0.0,85.0,95.0,0.0
16665,71.0,0.0,84.0,10.0,0.0
16666,68.0,0.0,88.0,0.0,0.0
16667,68.0,0.0,88.0,0.0,0.0
16668,59.0,0.0,85.0,0.0,0.0
16669,54.0,0.0,85.0,0.0,0.0
16670,53.0,0.0,81.0,0.0,0.0
16671,59.0,0.0,78.0,0.0,0.0
16672,57.0,0.0,77.0,0.0,0.0
16673,63.0,0.0,87.0,0.0,0.0
16674,63.0,0.0,86.0,0.0,0.0
16675,63.0,0.0,85.0,0.0,0.0
16676,55.0,0.0,87.0,0.0,0.0
16677,55.0,0.0,87.0,0.0,0.0
16678,58.0,0.0,87.0,0.0,0.0
16679,49.0,0.0,79.0,0.0,0.0
16680,56.0,0.0,78.0,0.0,0.0
16681,53.0,0.0,77.0,0.0,0.0
16682,54.0,0.0,83.0,0.0,0.0
16683,52.0,0.0,88.0,0.0,0.0
16684,59.0,0.0,86.0,0.0,0.0
16685,49.0,0.0,77.0,28.0,0.0
16687,49.0,0.0,73.0,0.0,0.0
16688,38.0,0.0,69.0,0.0,0.0
16690,53.0,0.0,78.0,0.0,0.0
16691,56.0,0.0,81.0,0.0,0.0
16692,49.0,0.0,77.0,0.0,0.0
16693,44.0,0.0,71.0,0.0,0.0
16694,45.0,0.0,82.0,0.0,0.0
16695,36.0,0.0,66.0,0.0,0.0
16696,35.0,0.0,70.0,0.0,0.0
16697,45.0,0.0,74.0,21.0,0.0
16698,56.0,0.0,62.0,0.0,0.0
16699,44.0,0.0,57.0,38.0,0.0
16700,30.0,0.0,57.0,0.0,0.0
16701,33.0,0.0,59.0,0.0,0.0
16702,36.0,0.0,62.0,0.0,0.0
16703,43.0,0.0,68.0,0.0,0.0
16704,45.0,0.0,70.0,0.0,0.0
16705,44.0,0.0,80.0,0.0,0.0
16706,44.0,0.0,81.0,0.0,0.0
16707,42.0,0.0,81.0,0.0,0.0
16708,50.0,0.0,79.0,0.0,0.0
16709,48.0,0.0,78.0,0.0,0.0
16710,49.0,0.0,78.0,0.0,0.0
16711,52.0,0.0,59.0,105.0,0.0
16712,51.0,0.0,59.0,0.0,0.0
16713,54.0,0.0,60.0,115.0,0.0
16714,51.0,0.0,70.0,2.0,0.0
16715,48.0,0.0,55.0,10.0,0.0
16716,35.0,0.0,62.0,0.0,0.0
16717,40.0,0.0,68.0,0.0,0.0
16718,40.0,0.0,72.0,0.0,0.0
16719,34.0,0.0,75.0,0.0,0.0
16720,37.0,0.0,80.0,0.0,0.0
16721,48.0,0.0,79.0,0.0,0.0
16722,40.0,0.0,56.0,2.0,0.0
16723,32.0,0.0,55.0,0.0,0.0
16724,29.0,0.0,59.0,0.0,0.0
16726,47.0,0.0,72.0,0.0,0.0
16727,47.0,0.0,74.0,0.0,0.0
16728,39.0,0.0,59.0,32.0,0.0
16729,37.0,0.0,44.0,8.0,0.0
16730,40.0,0.0,60.0,0.0,0.0
16731,43.0,0.0,69.0,0.0,0.0
16732,43.0,0.0,48.0,0.0,0.0
16733,30.0,0.0,56.0,0.0,0.0
16734,40.0,0.0,55.0,70.0,0.0
16735,46.0,0.0,62.0,11.0,0.0
16736,37.0,0.0,51.0,0.0,0.0
16737,36.0,0.0,52.0,0.0,0.0
16738,40.0,0.0,47.0,22.0,0.0
16739,42.0,0.0,49.0,7.0,0.0
16740,49.0,0.0,65.0,41.0,0.0
16741,29.0,0.0,65.0,26.0,0.0
16742,27.0,0.0,35.0,0.0,0.0
16744,22.0,0.0,31.0,0.0,0.0
16745,24.0,0.0,46.0,45.0,0.0
16746,29.0,0.0,49.0,0.0,0.0
16747,19.0,0.0,35.0,0.0,0.0
16748,19.0,0.0,43.0,0.0,0.0
16749,42.0,0.0,53.0,80.0,0.0
16750,21.0,0.0,53.0,31.0,0.0
16751,22.0,0.0,30.0,5.0,0.0
16752,20.0,0.0,40.0,0.0,0.0
16753,22.0,0.0,36.0,0.0,0.0
16754,22.0,0.0,35.0,0.0,0.0
16755,20.0,0.0,36.0,0.0,0.0
16756,22.0,30.0,34.0,29.0,1.0
16758,27.0,0.0,43.0,0.0,0.0
16759,30.0,0.0,52.0,1.0,0.0
16760,25.0,0.0,31.0,0.0,0.0
16761,25.0,0.0,35.0,0.0,0.0
16762,16.0,0.0,37.0,0.0,0.0
16763,16.0,0.0,33.0,0.0,0.0
16764,24.0,0.0,44.0,0.0,0.0
16765,34.0,0.0,52.0,0.0,0.0
16766,28.0,0.0,54.0,3.0,0.0
16767,23.0,0.0,34.0,0.0,0.0
16768,19.0,0.0,36.0,0.0,0.0
16769,19.0,0.0,45.0,0.0,0.0
16770,21.0,0.0,49.0,0.0,0.0
16771,26.0,0.0,52.0,0.0,0.0
16772,26.0,0.0,53.0,0.0,0.0
16773,26.0,0.0,45.0,0.0,0.0
16774,21.0,0.0,46.0,0.0,0.0
16775,18.0,0.0,34.0,0.0,0.0
16776,9.0,0.0,33.0,0.0,0.0
16777,-2.0,20.0,26.0,11.0,1.0
16778,-2.0,0.0,4.0,0.0,1.0
16779,1.0,0.0,12.0,0.0,0.0
16780,5.0,10.0,14.0,0.0,1.0
16781,11.0,10.0,19.0,6.0,2.0
16782,16.0,20.0,41.0,24.0,2.0
16784,26.0,0.0,40.0,0.0,0.0
16785,18.0,0.0,36.0,0.0,0.0
16786,25.0,0.0,36.0,0.0,0.0
16787,23.0,10.0,31.0,6.0,1.0
16788,12.0,0.0,31.0,0.0,1.0
16791,19.0,0.0,33.0,0.0,1.0
16799,16.0,0.0,34.0,0.0,0.0
16800,33.0,0.0,38.0,3.0,0.0
16801,27.0,0.0,35.0,0.0,0.0
16802,15.0,30.0,27.0,18.0,3.0
16803,-9.0,0.0,23.0,0.0,3.0
16805,-7.0,0.0,18.0,0.0,3.0
16806,10.0,0.0,18.0,0.0,2.0
16807,2.0,0.0,19.0,0.0,2.0
16808,2.0,0.0,22.0,0.0,1.0
16809,14.0,10.0,29.0,10.0,2.0
16810,2.0,0.0,24.0,0.0,2.0
16811,2.0,12.0,19.0,12.0,3.0
16812,17.0,0.0,28.0,0.0,3.0
16813,26.0,0.0,31.0,0.0,2.0
16814,15.0,0.0,41.0,0.0,1.0
16815,12.0,0.0,23.0,0.0,1.0
16818,8.0,0.0,59.0,75.0,0.0
16820,23.0,0.0,30.0,0.0,0.0
16822,33.0,0.0,42.0,64.0,0.0
16823,15.0,0.0,33.0,0.0,0.0
16824,14.0,0.0,30.0,0.0,0.0
16825,27.0,0.0,28.0,0.0,0.0
16826,19.0,0.0,46.0,0.0,0.0
16827,13.0,0.0,22.0,0.0,0.0
16829,11.0,0.0,38.0,0.0,0.0
16830,-7.0,10.0,17.0,2.0,1.0
16831,-4.0,0.0,13.0,0.0,0.0
16832,-3.0,0.0,11.0,0.0,0.0
16833,-9.0,0.0,6.0,0.0,0.0
16834,-9.0,0.0,9.0,0.0,0.0
16835,-8.0,0.0,7.0,0.0,0.0
16837,1.0,0.0,35.0,0.0,0.0
16838,34.0,0.0,39.0,5.0,0.0
16839,31.0,0.0,46.0,0.0,0.0
16840,30.0,0.0,40.0,4.0,0.0
16841,30.0,0.0,54.0,0.0,0.0
16842,16.0,0.0,34.0,0.0,0.0
16843,13.0,0.0,25.0,0.0,0.0
16844,13.0,10.0,33.0,5.0,1.0
16845,17.0,0.0,31.0,0.0,0.0
16846,8.0,0.0,29.0,0.0,0.0
16847,6.0,0.0,29.0,0.0,0.0
16849,2.0,0.0,22.0,0.0,0.0
16850,22.0,0.0,39.0,2.0,0.0
16851,37.0,0.0,47.0,0.0,0.0
16852,31.0,0.0,41.0,0.0,0.0
16853,31.0,0.0,36.0,0.0,0.0
16854,32.0,0.0,54.0,0.0,0.0
16855,31.0,0.0,52.0,0.0,0.0
16856,37.0,0.0,53.0,0.0,0.0
16857,36.0,0.0,46.0,0.0,0.0
16858,22.0,0.0,64.0,58.0,0.0
16859,15.0,0.0,25.0,0.0,0.0
16860,15.0,0.0,24.0,0.0,0.0
16861,16.0,0.0,33.0,0.0,0.0
16862,4.0,0.0,33.0,0.0,0.0
16863,5.0,0.0,24.0,0.0,0.0
16864,13.0,0.0,33.0,15.0,0.0
16867,2.0,0.0,20.0,0.0,0.0
16869,10.0,0.0,24.0,0.0,0.0
16870,21.0,0.0,34.0,0.0,0.0
16871,22.0,0.0,43.0,0.0,0.0
16872,31.0,0.0,50.0,0.0,0.0
16873,32.0,0.0,57.0,0.0,0.0
16874,35.0,0.0,64.0,12.0,0.0
16875,27.0,0.0,52.0,0.0,0.0
16876,24.0,0.0,40.0,0.0,0.0
16877,29.0,0.0,52.0,0.0,0.0
16878,34.0,0.0,52.0,0.0,0.0
16881,20.0,0.0,31.0,0.0,0.0
16882,18.0,0.0,35.0,0.0,0.0
16883,24.0,0.0,42.0,0.0,0.0
16884,36.0,0.0,61.0,9.0,0.0
16885,17.0,0.0,54.0,0.0,0.0
16886,10.0,0.0,31.0,0.0,0.0
16887,10.0,0.0,36.0,0.0,0.0
16888,29.0,0.0,45.0,8.0,0.0
16889,27.0,0.0,53.0,0.0,0.0
16890,31.0,0.0,57.0,0.0,0.0
16891,29.0,0.0,60.0,0.0,0.0
16892,28.0,0.0,52.0,0.0,0.0
16894,34.0,0.0,71.0,0.0,0.0
16895,23.0,0.0,37.0,0.0,0.0
16896,23.0,0.0,46.0,0.0,0.0
16897,23.0,0.0,42.0,0.0,0.0
16898,22.0,0.0,41.0,0.0,0.0
16899,22.0,0.0,40.0,0.0,0.0
16901,25.0,0.0,57.0,0.0,0.0
16902,37.0,0.0,72.0,0.0,0.0
16903,36.0,0.0,75.0,13.0,0.0
16904,23.0,0.0,51.0,26.0,0.0
16905,33.0,0.0,45.0,0.0,0.0
16906,34.0,0.0,61.0,15.0,0.0
16907,29.0,0.0,44.0,0.0,0.0
16908,30.0,0.0,58.0,0.0,0.0
16909,38.0,0.0,73.0,20.0,0.0
16910,55.0,0.0,73.0,47.0,0.0
16911,42.0,0.0,72.0,0.0,0.0
16912,46.0,0.0,63.0,41.0,0.0
16913,42.0,0.0,63.0,92.0,0.0
16914,32.0,0.0,44.0,24.0,0.0
16915,35.0,0.0,63.0,0.0,0.0
16916,51.0,0.0,72.0,20.0,0.0
16917,31.0,0.0,52.0,6.0,0.0
16918,36.0,0.0,56.0,0.0,0.0
16919,38.0,0.0,54.0,13.0,0.0
16920,39.0,0.0,49.0,60.0,0.0
16921,37.0,0.0,47.0,4.0,0.0
16922,35.0,0.0,61.0,0.0,0.0
16923,45.0,0.0,65.0,0.0,0.0
16924,47.0,0.0,67.0,12.0,0.0
16925,39.0,0.0,63.0,0.0,0.0
16926,42.0,0.0,53.0,39.0,0.0
16927,42.0,0.0,57.0,0.0,0.0
16928,45.0,0.0,58.0,0.0,0.0
16929,50.0,0.0,60.0,13.0,0.0
16930,51.0,0.0,78.0,125.0,0.0
16931,41.0,0.0,72.0,5.0,0.0
16932,35.0,0.0,50.0,0.0,0.0
16933,29.0,0.0,51.0,0.0,0.0
16934,29.0,0.0,57.0,0.0,0.0
16935,38.0,0.0,60.0,0.0,0.0
16936,49.0,0.0,53.0,16.0,0.0
16937,53.0,0.0,62.0,65.0,0.0
16938,54.0,0.0,78.0,0.0,0.0
16939,65.0,0.0,83.0,0.0,0.0
16940,70.0,0.0,87.0,0.0,0.0
16941,57.0,0.0,84.0,63.0,0.0
16942,51.0,0.0,84.0,0.0,0.0
16943,58.0,0.0,77.0,0.0,0.0
16944,55.0,0.0,72.0,0.0,0.0
16945,42.0,0.0,59.0,4.0,0.0
16946,46.0,0.0,64.0,0.0,0.0
16947,50.0,0.0,63.0,0.0,0.0
16948,49.0,0.0,63.0,38.0,0.0
16949,45.0,0.0,66.0,0.0,0.0
16950,37.0,0.0,68.0,0.0,0.0
16951,41.0,0.0,69.0,0.0,0.0
16952,41.0,0.0,76.0,0.0,0.0
16954,57.0,0.0,74.0,0.0,0.0
16955,45.0,0.0,74.0,17.0,0.0
16956,48.0,0.0,63.0,21.0,0.0
16957,41.0,0.0,70.0,0.0,0.0
16958,58.0,0.0,71.0,54.0,0.0
16959,53.0,0.0,73.0,0.0,0.0
16960,49.0,0.0,76.0,62.0,0.0
16961,53.0,0.0,79.0,25.0,0.0
16962,59.0,0.0,74.0,0.0,0.0
16963,61.0,0.0,71.0,0.0,0.0
16964,59.0,0.0,75.0,59.0,0.0
16965,59.0,0.0,83.0,0.0,0.0
16966,64.0,0.0,87.0,0.0,0.0
16967,64.0,0.0,87.0,0.0,0.0
16968,69.0,0.0,88.0,0.0,0.0
16969,64.0,0.0,74.0,167.0,0.0
16970,58.0,0.0,83.0,32.0,0.0
16971,50.0,0.0,83.0,0.0,0.0
16972,61.0,0.0,78.0,0.0,0.0
16973,54.0,0.0,83.0,0.0,0.0
16974,60.0,0.0,81.0,0.0,0.0
16975,47.0,0.0,81.0,39.0,0.0
16976,39.0,0.0,84.0,0.0,0.0
16977,54.0,0.0,78.0,0.0,0.0
16978,51.0,0.0,82.0,0.0,0.0
16979,64.0,0.0,85.0,0.0,0.0
16980,64.0,0.0,92.0,0.0,0.0
16981,64.0,0.0,92.0,0.0,0.0
16982,63.0,0.0,92.0,0.0,0.0
16983,58.0,0.0,87.0,0.0,0.0
16984,56.0,0.0,83.0,0.0,0.0
16985,48.0,0.0,76.0,0.0,0.0
16986,50.0,0.0,77.0,0.0,0.0
16987,50.0,0.0,83.0,0.0,0.0
16988,66.0,0.0,89.0,0.0,0.0
16989,58.0,0.0,89.0,0.0,0.0
16990,55.0,0.0,82.0,0.0,0.0
16991,50.0,0.0,72.0,0.0,0.0
16992,50.0,0.0,76.0,0.0,0.0
16993,52.0,0.0,82.0,0.0,0.0
16994,65.0,0.0,87.0,0.0,0.0
16995,59.0,0.0,84.0,0.0,0.0
16997,63.0,0.0,80.0,0.0,0.0
16998,64.0,0.0,86.0,0.0,0.0
16999,67.0,0.0,85.0,0.0,0.0
17000,69.0,0.0,83.0,8.0,0.0
17001,51.0,0.0,86.0,0.0,0.0
17002,50.0,0.0,79.0,0.0,0.0
17003,55.0,0.0,69.0,0.0,0.0
17004,56.0,0.0,85.0,0.0,0.0
17005,56.0,0.0,84.0,0.0,0.0
17006,60.0,0.0,84.0,5.0,0.0
17007,54.0,0.0,81.0,0.0,0.0
17008,54.0,0.0,79.0,0.0,0.0
17009,55.0,0.0,83.0,0.0,0.0
17010,55.0,0.0,79.0,83.0,0.0
17011,60.0,0.0,78.0,87.0,0.0
17012,54.0,0.0,75.0,51.0,0.0
17013,54.0,0.0,76.0,11.0,0.0
17014,43.0,0.0,74.0,0.0,0.0
17015,58.0,0.0,79.0,0.0,0.0
17016,58.0,0.0,82.0,0.0,0.0
17017,62.0,0.0,85.0,0.0,0.0
17018,63.0,0.0,86.0,0.0,0.0
17019,68.0,0.0,89.0,0.0,0.0
17020,72.0,0.0,90.0,0.0,0.0
17021,56.0,0.0,85.0,18.0,0.0
17022,55.0,0.0,79.0,0.0,0.0
17023,59.0,0.0,77.0,0.0,0.0
17024,58.0,0.0,74.0,0.0,0.0
17025,57.0,0.0,80.0,0.0,0.0
17026,58.0,0.0,86.0,0.0,0.0
17027,62.0,0.0,83.0,0.0,0.0
17028,55.0,0.0,82.0,0.0,0.0
